,,,,,,,0
0.1,5,10,0,1,100,0.7,0.652889424509533
0.1,5,10,0,1,200,0.7,0.652889424509533
0.1,5,10,0,1,400,0.7,0.652889424509533
0.01,1,6,0,0.5,100,1,0.652869510502924
0.01,1,6,0,0.5,200,0.7,0.652855155111204
0.01,0,6,0,0.5,100,0.7,0.652825865015259
0.01,0,6,5,0.5,100,1,0.652775560915235
0.01,0,10,20,0.5,400,0.7,0.652732436112536
0.1,5,3,5,0.5,100,0.7,0.652725777500176
0.1,1,3,0,0.5,200,0.7,0.652715301413371
0.01,1,3,5,1,400,0.7,0.652714201415901
0.01,1,10,20,1,200,0.7,0.652689890622341
0.01,5,6,20,0.5,100,1,0.652683232009982
0.1,1,6,20,1,100,0.7,0.652673855920647
0.01,5,6,5,0.5,200,0.7,0.652662218005902
0.1,5,3,5,1,100,1,0.652646183304208
0.1,5,3,5,1,200,1,0.652646183304208
0.1,5,3,5,1,400,1,0.652646183304208
0.1,5,3,20,0.5,200,1,0.652615793210793
0.1,5,3,20,0.5,400,0.7,0.652605258496448
0.01,0,3,5,1,400,0.7,0.652587603112318
0.01,5,10,20,1,400,0.7,0.652586503114848
0.2,1,3,0,0.5,100,0.7,0.652584885635343
0.1,1,3,20,1,100,1,0.652553854398954
0.01,0,6,5,0.5,200,0.7,0.65252456430301
0.01,0,6,5,1,100,1,0.652503612129399
0.2,5,6,0,1,100,0.7,0.652431714712791
0.2,5,6,0,1,200,0.7,0.652431714712791
0.2,5,6,0,1,400,0.7,0.652431714712791
0.01,5,6,5,1,100,0.7,0.652395766004487
0.1,0,6,20,1,100,0.7,0.652347723729872
0.01,1,6,0,1,200,0.7,0.652337185812598
0.1,5,10,5,0.5,100,0.7,0.652327230410758
0.01,1,10,20,0.5,100,0.7,0.652313392501074
0.01,5,10,20,0.5,100,1,0.65224757438432
0.1,0,3,20,0.5,200,1,0.652234898302575
0.2,0,3,0,1,100,0.7,0.652191773499876
0.1,1,3,0,1,200,0.7,0.65218129741307
0.01,5,6,20,0.5,100,0.7,0.652154724794101
0.01,5,10,5,1,400,0.7,0.652126534695627
0.2,0,3,5,1,100,0.7,0.652122137908677
0.01,0,10,20,0.5,100,1,0.652091685984793
0.2,5,3,0,1,100,1,0.652059616581403
0.2,5,3,0,1,200,1,0.652059616581403
0.2,5,3,0,1,400,1,0.652059616581403
0.01,0,6,5,1,200,0.7,0.652046940499658
0.01,1,6,5,1,100,0.7,0.652015971093739
0.01,1,6,5,0.5,400,1,0.651985001687819
0.01,5,10,20,1,100,0.7,0.651952411599465
0.01,0,10,20,0.5,100,0.7,0.65195073228949
0.1,1,3,5,1,100,1,0.651902628184406
0.2,1,3,5,1,100,1,0.651861182691681
0.2,1,3,5,1,100,0.7,0.651815857894042
0.01,5,6,0,1,400,1,0.651758377699623
0.2,5,10,20,1,100,0.7,0.651752298399768
0.2,5,10,20,1,200,0.7,0.651752298399768
0.2,5,10,20,1,400,0.7,0.651752298399768
0.01,0,6,0,1,100,1,0.651709173597069
0.2,1,3,20,1,100,0.7,0.651698635679795
0.01,0,6,0,0.5,100,1,0.651662107658986
0.01,1,6,5,0.5,400,0.7,0.651622920788741
0.01,1,6,5,0.5,200,0.7,0.651617362173851
0.1,5,3,20,0.5,100,1,0.651521153963683
0.01,5,6,0,1,100,0.7,0.651494643175183
0.01,5,6,5,0.5,100,1,0.651474729168574
0.1,5,3,0,0.5,200,1,0.651452097684989
0.1,1,3,0,1,100,1,0.651382979575825
0.01,5,6,5,0.5,400,0.7,0.651353689479881
0.1,5,3,5,0.5,400,0.7,0.651277915961287
0.01,5,6,0,1,200,0.7,0.651207177169688
0.2,5,10,5,1,100,0.7,0.651197801080353
0.2,5,10,5,1,200,0.7,0.651197801080353
0.2,5,10,5,1,400,0.7,0.651197801080353
0.01,0,6,20,1,100,0.7,0.651172328458854
0.1,1,3,5,0.5,200,0.7,0.651128103658685
0.1,1,3,5,1,400,0.7,0.65109881356274
0.01,5,6,5,1,200,0.7,0.651077799558661
0.01,5,10,5,0.5,400,0.7,0.651003184665077
0.1,1,3,5,1,100,0.7,0.651000405357632
0.1,5,3,0,0.5,400,0.7,0.650946225155623
0.01,0,6,5,1,400,0.7,0.650830161566385
0.01,5,10,20,0.5,100,0.7,0.650743329445552
0.01,1,6,0,0.5,100,0.7,0.650700204642853
0.01,1,10,5,0.5,200,1,0.650603996432684
0.1,0,3,20,0.5,200,0.7,0.650558671635045
0.01,1,6,5,0.5,100,1,0.650556471640105
0.1,0,3,5,1,200,0.7,0.650463042737382
0.2,5,3,5,1,100,1,0.650424894034138
0.2,5,3,5,1,200,1,0.650424894034138
0.2,5,3,5,1,400,1,0.650424894034138
0.01,1,6,0,1,100,1,0.650391207151243
0.01,5,6,0,0.5,100,0.7,0.650382869228908
0.1,0,3,5,0.5,200,1,0.650376851759523
0.01,1,6,20,1,400,1,0.650324868349524
0.01,5,6,5,1,400,0.7,0.65025905023277
0.01,0,10,5,0.5,200,0.7,0.650244115528546
0.01,1,6,20,1,100,0.7,0.650204866827832
0.01,1,6,5,0.5,100,0.7,0.650189932123607
0.01,0,6,20,1,400,1,0.650118096537468
0.01,0,10,20,1,400,0.7,0.650118096537468
0.01,5,6,5,0.5,100,0.7,0.650093723913439
0.1,0,3,0,0.5,400,0.7,0.650072774942758
0.1,1,3,0,0.5,400,0.7,0.650019691535289
0.01,5,10,20,0.5,400,1,0.650003653630665
0.2,1,3,20,0.5,100,1,0.649974304907181
0.01,0,6,0,1,400,0.7,0.649960528827966
0.01,5,6,0,0.5,400,0.7,0.649875376017107
0.2,5,6,5,1,100,1,0.649866579240277
0.2,5,6,5,1,200,1,0.649866579240277
0.2,5,6,5,1,400,1,0.649866579240277
0.1,5,6,20,1,100,1,0.649771471027579
0.1,5,6,20,1,200,1,0.649771471027579
0.1,5,6,20,1,400,1,0.649771471027579
0.01,1,10,5,0.5,400,1,0.649767012410159
0.01,5,10,0,1,200,0.7,0.649765912412689
0.1,5,10,5,0.5,200,0.7,0.649760415628269
0.01,1,10,20,0.5,400,0.7,0.649752657018439
0.01,1,10,20,0.5,100,1,0.649663624902666
0.01,5,10,0,1,400,1,0.649649852026381
0.1,5,10,20,1,100,1,0.649609503328197
0.1,5,10,20,1,200,1,0.649609503328197
0.1,5,10,20,1,400,1,0.649609503328197
0.1,0,3,20,1,200,0.7,0.649564699215523
0.1,1,3,20,1,200,0.7,0.649564699215523
0.1,5,6,20,0.5,100,1,0.649551443821273
0.01,1,10,5,0.5,200,0.7,0.649543105898939
0.1,5,6,5,0.5,400,0.7,0.649493963626854
0.01,0,6,5,1,100,0.7,0.649445277006335
0.1,5,6,5,0.5,100,0.7,0.6494447595243
0.2,5,6,20,1,100,0.7,0.649435900917
0.2,5,6,20,1,200,0.7,0.649435900917
0.2,5,6,20,1,400,0.7,0.649435900917
0.01,0,6,5,0.5,100,0.7,0.649428662992136
0.01,5,10,5,0.5,100,0.7,0.649367303492802
0.01,5,10,5,0.5,400,1,0.649306523305973
0.01,5,10,20,1,400,1,0.649294367909193
0.01,5,6,5,1,200,1,0.649276133212558
0.1,5,10,5,0.5,400,0.7,0.649087078615101
0.1,0,6,0,0.5,100,1,0.649074923218321
0.1,1,6,5,1,100,0.7,0.649041750614532
0.01,5,6,0,1,400,0.7,0.649038391994582
0.01,1,10,0,0.5,200,1,0.649007422588663
0.01,0,6,0,1,200,0.7,0.648847654884221
0.2,0,3,0,1,100,1,0.648834399489971
0.1,5,10,5,1,100,0.7,0.648831040870021
0.1,5,10,5,1,200,0.7,0.648831040870021
0.1,5,10,5,1,400,0.7,0.648831040870021
0.2,5,10,20,1,100,1,0.648817785475771
0.2,5,10,20,1,200,1,0.648817785475771
0.2,5,10,20,1,400,1,0.648817785475771
0.01,1,10,0,0.5,400,0.7,0.648768060688252
0.01,5,6,5,1,400,1,0.648709480496363
0.01,0,10,5,0.5,200,1,0.64862484837047
0.01,5,10,0,0.5,100,1,0.648555730261306
0.01,1,6,5,1,200,0.7,0.648543054179561
0.1,5,10,20,1,100,0.7,0.648463459983593
0.1,5,10,20,1,200,0.7,0.648463459983593
0.1,5,10,20,1,400,0.7,0.648463459983593
0.01,0,6,5,1,200,1,0.648456283889198
0.1,0,3,0,1,200,0.7,0.648434690572613
0.01,5,6,20,1,100,1,0.648417555873449
0.01,1,10,0,0.5,200,0.7,0.648292057567336
0.2,0,3,5,1,100,1,0.648289857572396
0.2,0,3,20,0.5,100,1,0.648260508848912
0.1,5,6,0,1,100,1,0.648238456677831
0.1,5,6,0,1,200,1,0.648238456677831
0.1,5,6,0,1,400,1,0.648238456677831
0.01,1,6,0,1,100,0.7,0.648161579958838
0.01,0,6,0,1,100,0.7,0.648129510555449
0.01,5,6,20,1,100,0.7,0.648079206455425
0.01,0,10,20,1,200,1,0.648062654271695
0.2,0,3,0,0.5,100,1,0.648011191546661
0.01,5,10,5,1,200,0.7,0.647985777552702
0.1,5,3,20,0.5,400,1,0.647963666754082
0.1,1,3,5,0.5,200,1,0.647963146069117
0.2,5,6,0,1,100,1,0.647950990672337
0.2,5,6,0,1,200,1,0.647950990672337
0.2,5,6,0,1,400,1,0.647950990672337
0.1,1,6,0,0.5,100,0.7,0.647915562648998
0.01,0,10,0,0.5,100,0.7,0.647910583346613
0.1,1,3,0,1,200,1,0.647840427070449
0.01,5,10,20,1,200,1,0.647706070157036
0.1,5,10,20,0.5,100,1,0.647625896648563
0.1,5,3,20,0.5,200,0.7,0.647576113233504
0.01,5,10,0,1,200,1,0.647510936259724
0.1,0,6,5,1,100,0.7,0.6474871429482
0.01,5,10,5,1,100,0.7,0.647478805025866
0.01,5,10,0,1,400,0.7,0.647467228941591
0.01,1,6,0,1,400,0.7,0.647424683451396
0.01,0,10,20,0.5,400,1,0.647423583453926
0.01,1,6,5,1,200,1,0.647389314055597
0.01,5,10,5,0.5,100,1,0.647353306719753
0.2,5,3,0,0.5,100,1,0.647332875231108
0.1,0,3,0,0.5,200,1,0.647229487723615
0.2,1,3,20,1,200,0.7,0.647039329925758
0.2,1,3,20,1,400,0.7,0.647039329925758
0.01,0,10,5,0.5,400,0.7,0.64691551092962
0.1,1,6,20,1,100,1,0.646870186131981
0.01,0,10,0,0.5,400,0.7,0.646835337421147
0.01,0,10,5,0.5,400,1,0.646833658111172
0.2,5,3,0,0.5,100,0.7,0.646832558113702
0.01,5,10,0,0.5,100,0.7,0.646810964797118
0.01,5,10,5,1,200,1,0.646794991925893
0.1,1,3,0,0.5,200,1,0.646791112620978
0.1,1,3,20,1,200,1,0.646784454008618
0.1,1,3,5,0.5,400,0.7,0.64666949361978
0.1,5,6,20,0.5,200,0.7,0.646600375510616
0.2,5,10,0,1,100,0.7,0.646581040816512
0.2,5,10,0,1,200,0.7,0.646581040816512
0.2,5,10,0,1,400,0.7,0.646581040816512
0.01,0,10,0,0.5,200,1,0.646576582199092
0.01,1,6,5,1,400,0.7,0.646565006114817
0.1,0,3,5,1,200,1,0.646431749198875
0.2,1,3,20,0.5,100,0.7,0.646410738397725
0.1,5,10,0,1,100,1,0.64636379291765
0.1,5,10,0,1,200,1,0.64636379291765
0.1,5,10,0,1,400,1,0.64636379291765
0.1,1,6,5,1,200,0.7,0.646330623516791
0.1,1,6,5,1,400,0.7,0.646330623516791
0.1,1,10,5,0.5,100,0.7,0.646322288797386
0.1,5,6,20,0.5,200,1,0.646230018519672
0.01,1,10,5,0.5,100,0.7,0.646148103870755
0.2,1,3,5,0.5,100,1,0.646139886406429
0.2,5,3,20,0.5,100,0.7,0.646089002993901
0.2,1,6,5,1,100,0.7,0.646084026894445
0.2,1,6,5,1,200,0.7,0.646084026894445
0.2,1,6,5,1,400,0.7,0.646084026894445
0.01,0,10,0,0.5,400,1,0.646079047592061
0.01,1,10,5,0.5,400,0.7,0.646011608792872
0.1,0,3,0,1,200,1,0.645981798011962
0.1,0,3,20,0.5,400,0.7,0.645956328593393
0.01,1,6,0,1,200,1,0.645935893901818
0.1,1,3,5,1,200,1,0.645922576677099
0.1,1,10,20,1,100,0.7,0.645817054208065
0.1,1,10,20,1,200,0.7,0.645817054208065
0.1,1,10,20,1,400,0.7,0.645817054208065
0.01,1,10,5,1,400,0.7,0.645799340196395
0.01,5,10,20,1,100,1,0.645726922094822
0.01,0,10,0,0.5,200,0.7,0.645694273378928
0.1,5,10,0,0.5,100,0.7,0.645693694066423
0.1,1,6,0,0.5,200,1,0.645639055009918
0.1,5,10,0,0.5,400,0.7,0.645617979175369
0.1,0,6,20,0.5,200,1,0.645606406294024
0.1,1,6,5,0.5,100,1,0.645579312990089
0.1,1,3,0,1,400,0.7,0.645552219686155
0.01,0,10,5,0.5,100,0.7,0.645530047057066
0.1,0,6,20,1,200,0.7,0.645516853493285
0.1,1,3,20,1,400,0.7,0.645507994885986
0.01,1,10,20,0.5,400,1,0.645472625490186
0.1,1,6,20,0.5,200,1,0.645424524588032
0.01,1,10,20,1,400,0.7,0.645410686678348
0.01,1,10,5,0.5,100,1,0.645407907370903
0.01,1,10,20,1,200,1,0.645381396582403
0.2,5,10,5,0.5,100,1,0.645350430379413
0.2,0,3,20,1,200,0.7,0.645267474360565
0.1,5,10,5,0.5,100,1,0.645243163567006
0.1,0,6,5,0.5,100,1,0.645163569371037
0.1,5,6,5,0.5,200,0.7,0.645163048686072
0.1,5,6,5,0.5,100,1,0.645160790063592
0.1,1,6,20,1,200,1,0.645114944580988
0.1,1,6,20,1,400,1,0.645114944580988
0.01,0,10,0,1,200,0.7,0.645113265271013
0.2,5,10,0,0.5,100,0.7,0.645070722983748
0.1,1,6,20,1,200,0.7,0.645064061168459
0.1,1,6,20,1,400,0.7,0.645064061168459
0.1,5,6,20,0.5,100,0.7,0.645061281861014
0.1,1,6,0,0.5,100,1,0.64496461479635
0.01,1,10,0,0.5,100,0.7,0.644957315041016
0.2,5,6,20,1,100,1,0.644860647976352
0.2,5,6,20,1,200,1,0.644860647976352
0.2,5,6,20,1,400,1,0.644860647976352
0.1,0,6,20,0.5,100,0.7,0.644788171247239
0.2,1,3,0,0.5,100,1,0.64472733243287
0.1,5,10,0,0.5,100,1,0.644647220754866
0.1,1,3,20,0.5,400,0.7,0.644642241452481
0.01,0,6,0,1,200,1,0.644363630851356
0.2,0,3,5,0.5,100,1,0.644296133424628
0.01,0,10,5,1,400,0.7,0.644285657337823
0.01,5,10,5,1,400,1,0.644236453235269
0.1,1,10,20,1,100,1,0.644162938339155
0.1,1,10,20,1,200,1,0.644162938339155
0.1,1,10,20,1,400,1,0.644162938339155
0.1,0,10,20,0.5,100,0.7,0.644072288743877
0.01,5,10,5,1,100,1,0.644050174742327
0.2,5,6,20,0.5,100,0.7,0.644048495432352
0.1,0,10,20,1,100,0.7,0.643982218461103
0.1,5,10,20,0.5,200,1,0.64389202772032
0.1,1,3,20,0.5,200,0.7,0.643765946898773
0.1,1,6,20,0.5,100,1,0.643749974027547
