,,,,,,,0
0.01,5,6,5,0.5,100,0.7,"[0.6350170907709837, 0.6508344030808729, 0.6503856041131105]"
0.01,5,6,5,0.5,100,1.0,"[0.6429927838966958, 0.6551133932391956, 0.6606683804627249]"
0.01,5,6,5,0.5,200,0.7,"[0.6456513482719332, 0.6512623020967052, 0.6555269922879178]"
0.01,5,6,5,0.5,200,1.0,"[0.6494492973794151, 0.6568249893025246, 0.6760925449871465]"
0.01,5,6,5,0.5,400,0.7,"[0.6410938093429548, 0.6585365853658537, 0.6580976863753213]"
0.01,5,6,5,0.5,400,1.0,"[0.6418533991644512, 0.660676080445015, 0.6709511568123393]"
0.01,5,6,5,1.0,100,0.7,"[0.6429927838966958, 0.6486949080017116, 0.6580976863753213]"
0.01,5,6,5,1.0,100,1.0,"[0.6399544246107102, 0.6499786050492083, 0.6606683804627249]"
0.01,5,6,5,1.0,200,0.7,"[0.6429927838966958, 0.6486949080017116, 0.6529562982005142]"
0.01,5,6,5,1.0,200,1.0,"[0.6509684770224079, 0.6491228070175439, 0.6555269922879178]"
0.01,5,6,5,1.0,400,0.7,"[0.6437523737181922, 0.6534017971758665, 0.6580976863753213]"
0.01,5,6,5,1.0,400,1.0,"[0.6441321686289404, 0.6516902011125374, 0.6632390745501285]"
0.01,5,6,20,0.5,100,0.7,"[0.6456513482719332, 0.6499786050492083, 0.6478149100257069]"
0.01,5,6,20,0.5,100,1.0,"[0.6456513482719332, 0.6551133932391956, 0.6632390745501285]"
0.01,5,6,20,0.5,200,0.7,"[0.6460311431826814, 0.6512623020967052, 0.6658097686375322]"
0.01,5,6,20,0.5,200,1.0,"[0.6460311431826814, 0.6546854942233633, 0.6683804627249358]"
0.01,5,6,20,0.5,400,0.7,"[0.6407140144322067, 0.654257595207531, 0.6683804627249358]"
0.01,5,6,20,0.5,400,1.0,"[0.6437523737181922, 0.6568249893025246, 0.6786632390745502]"
0.01,5,6,20,1.0,100,0.7,"[0.6429927838966958, 0.6482670089858793, 0.6632390745501285]"
0.01,5,6,20,1.0,100,1.0,"[0.6490695024686669, 0.6478391099700471, 0.6580976863753213]"
0.01,5,6,20,1.0,200,0.7,"[0.6452715533611849, 0.6486949080017116, 0.6503856041131105]"
0.01,5,6,20,1.0,200,1.0,"[0.6483099126471705, 0.6516902011125374, 0.6529562982005142]"
0.01,5,6,20,1.0,400,0.7,"[0.6437523737181922, 0.6486949080017116, 0.6606683804627249]"
0.01,5,6,20,1.0,400,1.0,"[0.6452715533611849, 0.6495507060333762, 0.6606683804627249]"
0.01,5,10,0,0.5,100,0.7,"[0.6327383213064945, 0.6397090286692341, 0.6298200514138818]"
0.01,5,10,0,0.5,100,1.0,"[0.6471705279149259, 0.652545999144202, 0.6760925449871465]"
0.01,5,10,0,0.5,200,0.7,"[0.6422331940751994, 0.6486949080017116, 0.6606683804627249]"
0.01,5,10,0,0.5,200,1.0,"[0.6441321686289404, 0.6568249893025246, 0.6786632390745502]"
0.01,5,10,0,0.5,400,0.7,"[0.6369160653247247, 0.6504065040650406, 0.6786632390745502]"
0.01,5,10,0,0.5,400,1.0,"[0.6361564755032283, 0.6534017971758665, 0.6812339331619537]"
0.01,5,10,0,1.0,100,0.7,"[0.6369160653247247, 0.6499786050492083, 0.6580976863753213]"
0.01,5,10,0,1.0,100,1.0,"[0.6365362704139764, 0.6529738981600343, 0.6580976863753213]"
0.01,5,10,0,1.0,200,0.7,"[0.6399544246107102, 0.6478391099700471, 0.6555269922879178]"
0.01,5,10,0,1.0,200,1.0,"[0.643372578807444, 0.6581086863500214, 0.6401028277634961]"
0.01,5,10,0,1.0,400,0.7,"[0.6422331940751994, 0.6508344030808729, 0.6632390745501285]"
0.01,5,10,0,1.0,400,1.0,"[0.6437523737181922, 0.6521181001283697, 0.6529562982005142]"
0.01,5,10,5,0.5,100,0.7,"[0.6327383213064945, 0.6478391099700471, 0.6555269922879178]"
0.01,5,10,5,0.5,100,1.0,"[0.6509684770224079, 0.6534017971758665, 0.6760925449871465]"
0.01,5,10,5,0.5,200,0.7,"[0.6418533991644512, 0.6508344030808729, 0.6760925449871465]"
0.01,5,10,5,0.5,200,1.0,"[0.6441321686289404, 0.6559691912708601, 0.6838046272493573]"
0.01,5,10,5,0.5,400,0.7,"[0.6388150398784657, 0.6529738981600343, 0.6838046272493573]"
0.01,5,10,5,0.5,400,1.0,"[0.6331181162172427, 0.654257595207531, 0.6812339331619537]"
0.01,5,10,5,1.0,100,0.7,"[0.6456513482719332, 0.6482670089858793, 0.6452442159383034]"
0.01,5,10,5,1.0,100,1.0,"[0.6380554500569693, 0.6504065040650406, 0.6709511568123393]"
0.01,5,10,5,1.0,200,0.7,"[0.6418533991644512, 0.6521181001283697, 0.6606683804627249]"
0.01,5,10,5,1.0,200,1.0,"[0.6372958602354728, 0.6529738981600343, 0.6555269922879178]"
0.01,5,10,5,1.0,400,0.7,"[0.6384352449677174, 0.6529738981600343, 0.6683804627249358]"
0.01,5,10,5,1.0,400,1.0,"[0.6437523737181922, 0.6499786050492083, 0.6529562982005142]"
0.01,5,10,20,0.5,100,0.7,"[0.6403342195214584, 0.6435601198117245, 0.6529562982005142]"
0.01,5,10,20,0.5,100,1.0,"[0.6437523737181922, 0.6576807873341891, 0.6503856041131105]"
0.01,5,10,20,0.5,200,0.7,"[0.6429927838966958, 0.6469833119383825, 0.6760925449871465]"
0.01,5,10,20,0.5,200,1.0,"[0.6437523737181922, 0.6512623020967052, 0.6863753213367609]"
0.01,5,10,20,0.5,400,0.7,"[0.6407140144322067, 0.6546854942233633, 0.6735218508997429]"
0.01,5,10,20,0.5,400,1.0,"[0.6380554500569693, 0.654257595207531, 0.6786632390745502]"
0.01,5,10,20,1.0,100,0.7,"[0.639574629699962, 0.646127513906718, 0.6529562982005142]"
0.01,5,10,20,1.0,100,1.0,"[0.6426129889859475, 0.6529738981600343, 0.6683804627249358]"
0.01,5,10,20,1.0,200,0.7,"[0.6422331940751994, 0.6482670089858793, 0.6632390745501285]"
0.01,5,10,20,1.0,200,1.0,"[0.6494492973794151, 0.6538296961916987, 0.6760925449871465]"
0.01,5,10,20,1.0,400,0.7,"[0.6429927838966958, 0.6516902011125374, 0.6606683804627249]"
0.01,5,10,20,1.0,400,1.0,"[0.6475503228256742, 0.6529738981600343, 0.6709511568123393]"
0.1,0,3,0,0.5,100,0.7,"[0.643372578807444, 0.6551133932391956, 0.6632390745501285]"
0.1,0,3,0,0.5,100,1.0,"[0.6464109380934295, 0.6546854942233633, 0.6478149100257069]"
0.1,0,3,0,0.5,200,0.7,"[0.6445119635396885, 0.6456996148908858, 0.6658097686375322]"
0.1,0,3,0,0.5,200,1.0,"[0.6296999620205089, 0.6474112109542148, 0.6735218508997429]"
0.1,0,3,0,0.5,400,0.7,"[0.6346372958602354, 0.6409927257167308, 0.6683804627249358]"
0.1,0,3,0,0.5,400,1.0,"[0.6186859096088112, 0.6516902011125374, 0.6606683804627249]"
0.1,0,3,0,1.0,100,0.7,"[0.6441321686289404, 0.6504065040650406, 0.6658097686375322]"
0.1,0,3,0,1.0,100,1.0,"[0.6467907330041778, 0.6516902011125374, 0.6580976863753213]"
0.1,0,3,0,1.0,200,0.7,"[0.6372958602354728, 0.6491228070175439, 0.6580976863753213]"
0.1,0,3,0,1.0,200,1.0,"[0.6323585263957463, 0.6465554129225503, 0.6478149100257069]"
0.1,0,3,0,1.0,400,0.7,"[0.6289403721990126, 0.6354300385109114, 0.6555269922879178]"
0.1,0,3,0,1.0,400,1.0,"[0.6334979111279909, 0.6427043217800599, 0.6606683804627249]"
0.1,0,3,5,0.5,100,0.7,"[0.6426129889859475, 0.6534017971758665, 0.6786632390745502]"
0.1,0,3,5,0.5,100,1.0,"[0.6448917584504368, 0.646127513906718, 0.6503856041131105]"
0.1,0,3,5,0.5,200,0.7,"[0.6293201671097607, 0.6435601198117245, 0.6683804627249358]"
0.1,0,3,5,0.5,200,1.0,"[0.6304595518420053, 0.6504065040650406, 0.6760925449871465]"
0.1,0,3,5,0.5,400,0.7,"[0.6296999620205089, 0.6285836542575952, 0.6735218508997429]"
0.1,0,3,5,0.5,400,1.0,"[0.6202050892518041, 0.6409927257167308, 0.6735218508997429]"
0.1,0,3,5,1.0,100,0.7,"[0.6445119635396885, 0.6512623020967052, 0.6606683804627249]"
0.1,0,3,5,1.0,100,1.0,"[0.6456513482719332, 0.6512623020967052, 0.6658097686375322]"
0.1,0,3,5,1.0,200,0.7,"[0.63577668059248, 0.6418485237483954, 0.6658097686375322]"
0.1,0,3,5,1.0,200,1.0,"[0.6410938093429548, 0.6435601198117245, 0.6555269922879178]"
0.1,0,3,5,1.0,400,0.7,"[0.6319787314849981, 0.6414206247325631, 0.6632390745501285]"
0.1,0,3,5,1.0,400,1.0,"[0.6372958602354728, 0.6341463414634146, 0.6529562982005142]"
0.1,0,3,20,0.5,100,0.7,"[0.6498290922901633, 0.654257595207531, 0.6838046272493573]"
0.1,0,3,20,0.5,100,1.0,"[0.6521078617546525, 0.6559691912708601, 0.6529562982005142]"
0.1,0,3,20,0.5,200,0.7,"[0.6403342195214584, 0.6474112109542148, 0.6632390745501285]"
0.1,0,3,20,0.5,200,1.0,"[0.6361564755032283, 0.6486949080017116, 0.6323907455012854]"
0.1,0,3,20,0.5,400,0.7,"[0.6365362704139764, 0.6384253316217373, 0.6606683804627249]"
0.1,0,3,20,0.5,400,1.0,"[0.6221040638055451, 0.6384253316217373, 0.6401028277634961]"
0.1,0,3,20,1.0,100,0.7,"[0.6452715533611849, 0.6521181001283697, 0.6683804627249358]"
0.1,0,3,20,1.0,100,1.0,"[0.6437523737181922, 0.6529738981600343, 0.6606683804627249]"
0.1,0,3,20,1.0,200,0.7,"[0.6441321686289404, 0.6551133932391956, 0.6760925449871465]"
0.1,0,3,20,1.0,200,1.0,"[0.641473604253703, 0.6521181001283697, 0.6735218508997429]"
0.1,0,3,20,1.0,400,0.7,"[0.633877706038739, 0.6422764227642277, 0.6838046272493573]"
0.1,0,3,20,1.0,400,1.0,"[0.6315989365742499, 0.6439880188275567, 0.6812339331619537]"
0.1,0,6,0,0.5,100,0.7,"[0.6179263197873148, 0.6414206247325631, 0.6606683804627249]"
0.1,0,6,0,0.5,100,1.0,"[0.6190657045195594, 0.6409927257167308, 0.6478149100257069]"
0.1,0,6,0,0.5,200,0.7,"[0.6141283706798328, 0.6251604621309371, 0.6246786632390745]"
0.1,0,6,0,0.5,200,1.0,"[0.6148879605013293, 0.6148908857509627, 0.6555269922879178]"
0.1,0,6,0,0.5,400,0.7,"[0.6148879605013293, 0.6213093709884467, 0.6143958868894601]"
0.1,0,6,0,0.5,400,1.0,"[0.6080516521078617, 0.613607188703466, 0.6349614395886889]"
0.1,0,6,0,1.0,100,0.7,"[0.6274211925560198, 0.6358579375267437, 0.6709511568123393]"
0.1,0,6,0,1.0,100,1.0,"[0.6327383213064945, 0.6512623020967052, 0.6401028277634961]"
0.1,0,6,0,1.0,200,0.7,"[0.6205848841625522, 0.6405648267008985, 0.6889460154241646]"
0.1,0,6,0,1.0,200,1.0,"[0.6205848841625522, 0.6294394522892597, 0.6426735218508998]"
0.1,0,6,0,1.0,400,0.7,"[0.6080516521078617, 0.6311510483525888, 0.6580976863753213]"
0.1,0,6,0,1.0,400,1.0,"[0.6190657045195594, 0.6191698759092854, 0.6683804627249358]"
0.1,0,6,5,0.5,100,0.7,"[0.633877706038739, 0.6474112109542148, 0.6272493573264781]"
0.1,0,6,5,0.5,100,1.0,"[0.6236232434485378, 0.6482670089858793, 0.6452442159383034]"
0.1,0,6,5,0.5,200,0.7,"[0.6186859096088112, 0.6328626444159179, 0.6246786632390745]"
0.1,0,6,5,0.5,200,1.0,"[0.6088112419293581, 0.6341463414634146, 0.6426735218508998]"
0.1,0,6,5,0.5,400,0.7,"[0.6072920622863653, 0.6110397946084724, 0.6298200514138818]"
0.1,0,6,5,0.5,400,1.0,"[0.6057728826433726, 0.6272999572100985, 0.6426735218508998]"
0.1,0,6,5,1.0,100,0.7,"[0.6293201671097607, 0.6444159178433889, 0.6375321336760925]"
0.1,0,6,5,1.0,100,1.0,"[0.6296999620205089, 0.6439880188275567, 0.6709511568123393]"
0.1,0,6,5,1.0,200,0.7,"[0.6209646790733004, 0.6388532306375695, 0.6426735218508998]"
0.1,0,6,5,1.0,200,1.0,"[0.6243828332700342, 0.6281557552417629, 0.6478149100257069]"
0.1,0,6,5,1.0,400,0.7,"[0.6133687808583365, 0.6294394522892597, 0.6118251928020566]"
0.1,0,6,5,1.0,400,1.0,"[0.6107102164830991, 0.6148908857509627, 0.6529562982005142]"
0.1,0,6,20,0.5,100,0.7,"[0.6327383213064945, 0.6401369276850664, 0.6658097686375322]"
0.1,0,6,20,0.5,100,1.0,"[0.6365362704139764, 0.6367137355584083, 0.6452442159383034]"
0.1,0,6,20,0.5,200,0.7,"[0.6194454994303077, 0.6285836542575952, 0.6555269922879178]"
0.1,0,6,20,0.5,200,1.0,"[0.6240030383592859, 0.6238767650834403, 0.6452442159383034]"
0.1,0,6,20,0.5,400,0.7,"[0.6171667299658185, 0.6225930680359435, 0.6503856041131105]"
0.1,0,6,20,0.5,400,1.0,"[0.6175465248765667, 0.6097560975609756, 0.6452442159383034]"
0.1,0,6,20,1.0,100,0.7,"[0.637675655146221, 0.6409927257167308, 0.6580976863753213]"
0.1,0,6,20,1.0,100,1.0,"[0.6259020129130269, 0.6465554129225503, 0.6683804627249358]"
0.1,0,6,20,1.0,200,0.7,"[0.6259020129130269, 0.6332905434317501, 0.6555269922879178]"
0.1,0,6,20,1.0,200,1.0,"[0.6224838587162932, 0.6371416345742404, 0.6632390745501285]"
0.1,0,6,20,1.0,400,0.7,"[0.6167869350550702, 0.621737270004279, 0.6658097686375322]"
0.1,0,6,20,1.0,400,1.0,"[0.6148879605013293, 0.6243046640992725, 0.6478149100257069]"
0.1,0,10,0,0.5,100,0.7,"[0.6262818078237752, 0.6332905434317501, 0.6580976863753213]"
0.1,0,10,0,0.5,100,1.0,"[0.6259020129130269, 0.6174582798459564, 0.6580976863753213]"
0.1,0,10,0,0.5,200,0.7,"[0.6190657045195594, 0.6294394522892597, 0.6632390745501285]"
0.1,0,10,0,0.5,200,1.0,"[0.6175465248765667, 0.6260162601626016, 0.6555269922879178]"
0.1,0,10,0,0.5,400,0.7,"[0.6152677554120775, 0.6281557552417629, 0.6452442159383034]"
0.1,0,10,0,0.5,400,1.0,"[0.6243828332700342, 0.6230209670517758, 0.6580976863753213]"
0.1,0,10,0,1.0,100,0.7,"[0.6293201671097607, 0.6392811296534018, 0.6426735218508998]"
0.1,0,10,0,1.0,100,1.0,"[0.6315989365742499, 0.6439880188275567, 0.6246786632390745]"
0.1,0,10,0,1.0,200,0.7,"[0.6350170907709837, 0.6191698759092854, 0.6503856041131105]"
0.1,0,10,0,1.0,200,1.0,"[0.6259020129130269, 0.6367137355584083, 0.6349614395886889]"
0.1,0,10,0,1.0,400,0.7,"[0.63577668059248, 0.6307231493367566, 0.6401028277634961]"
0.1,0,10,0,1.0,400,1.0,"[0.6331181162172427, 0.6350021394950791, 0.6375321336760925]"
0.1,0,10,5,0.5,100,0.7,"[0.6175465248765667, 0.6234488660676081, 0.6658097686375322]"
0.1,0,10,5,0.5,100,1.0,"[0.6205848841625522, 0.6324347454000856, 0.6426735218508998]"
0.1,0,10,5,0.5,200,0.7,"[0.6228636536270414, 0.6123234916559692, 0.6298200514138818]"
0.1,0,10,5,0.5,200,1.0,"[0.6118496012153437, 0.6251604621309371, 0.6195372750642674]"
0.1,0,10,5,0.5,400,0.7,"[0.6145081655905811, 0.6131792896876337, 0.6323907455012854]"
0.1,0,10,5,0.5,400,1.0,"[0.6072920622863653, 0.6243046640992725, 0.6323907455012854]"
0.1,0,10,5,1.0,100,0.7,"[0.6171667299658185, 0.631578947368421, 0.6426735218508998]"
0.1,0,10,5,1.0,100,1.0,"[0.6247626281807824, 0.6251604621309371, 0.6683804627249358]"
0.1,0,10,5,1.0,200,0.7,"[0.6091910368401063, 0.6127513906718015, 0.622107969151671]"
0.1,0,10,5,1.0,200,1.0,"[0.6270413976452716, 0.6144629867351306, 0.6580976863753213]"
0.1,0,10,5,1.0,400,0.7,"[0.6107102164830991, 0.6161745827984596, 0.6298200514138818]"
0.1,0,10,5,1.0,400,1.0,"[0.6217242688947968, 0.6114676936243046, 0.6503856041131105]"
0.1,0,10,20,0.5,100,0.7,"[0.6353968856817319, 0.6439880188275567, 0.6478149100257069]"
0.1,0,10,20,0.5,100,1.0,"[0.6365362704139764, 0.6371416345742404, 0.6683804627249358]"
0.1,0,10,20,0.5,200,0.7,"[0.6110900113938473, 0.6234488660676081, 0.6298200514138818]"
0.1,0,10,20,0.5,200,1.0,"[0.6224838587162932, 0.6183140778776208, 0.6298200514138818]"
0.1,0,10,20,0.5,400,0.7,"[0.6175465248765667, 0.6195977749251177, 0.6272493573264781]"
0.1,0,10,20,0.5,400,1.0,"[0.6148879605013293, 0.6174582798459564, 0.6272493573264781]"
0.1,0,10,20,1.0,100,0.7,"[0.6315989365742499, 0.6499786050492083, 0.6760925449871465]"
0.1,0,10,20,1.0,100,1.0,"[0.6296999620205089, 0.636285836542576, 0.6786632390745502]"
0.1,0,10,20,1.0,200,0.7,"[0.6213444739840486, 0.6358579375267437, 0.6709511568123393]"
0.1,0,10,20,1.0,200,1.0,"[0.6217242688947968, 0.621737270004279, 0.6632390745501285]"
0.1,0,10,20,1.0,400,0.7,"[0.612229396126092, 0.6290115532734275, 0.6452442159383034]"
0.1,0,10,20,1.0,400,1.0,"[0.6145081655905811, 0.6191698759092854, 0.6632390745501285]"
0.1,1,3,0,0.5,100,0.7,"[0.643372578807444, 0.6555412922550278, 0.6580976863753213]"
0.1,1,3,0,0.5,100,1.0,"[0.6483099126471705, 0.6555412922550278, 0.6478149100257069]"
0.1,1,3,0,0.5,200,0.7,"[0.641473604253703, 0.6495507060333762, 0.6478149100257069]"
0.1,1,3,0,0.5,200,1.0,"[0.63577668059248, 0.6478391099700471, 0.6735218508997429]"
0.1,1,3,0,0.5,400,0.7,"[0.6300797569312572, 0.6452717158750535, 0.6555269922879178]"
0.1,1,3,0,0.5,400,1.0,"[0.6300797569312572, 0.6448438168592212, 0.6709511568123393]"
0.1,1,3,0,1.0,100,0.7,"[0.6441321686289404, 0.6504065040650406, 0.6658097686375322]"
0.1,1,3,0,1.0,100,1.0,"[0.6467907330041778, 0.6516902011125374, 0.6580976863753213]"
0.1,1,3,0,1.0,200,0.7,"[0.6346372958602354, 0.6452717158750535, 0.6580976863753213]"
0.1,1,3,0,1.0,200,1.0,"[0.6331181162172427, 0.6491228070175439, 0.6426735218508998]"
0.1,1,3,0,1.0,400,0.7,"[0.6388150398784657, 0.6397090286692341, 0.6580976863753213]"
0.1,1,3,0,1.0,400,1.0,"[0.6365362704139764, 0.6486949080017116, 0.6503856041131105]"
0.1,1,3,5,0.5,100,0.7,"[0.6437523737181922, 0.6576807873341891, 0.6786632390745502]"
0.1,1,3,5,0.5,100,1.0,"[0.6448917584504368, 0.6491228070175439, 0.6503856041131105]"
0.1,1,3,5,0.5,200,0.7,"[0.6407140144322067, 0.6538296961916987, 0.6838046272493573]"
0.1,1,3,5,0.5,200,1.0,"[0.6296999620205089, 0.6474112109542148, 0.6683804627249358]"
0.1,1,3,5,0.5,400,0.7,"[0.6304595518420053, 0.6358579375267437, 0.6709511568123393]"
0.1,1,3,5,0.5,400,1.0,"[0.6224838587162932, 0.6418485237483954, 0.6735218508997429]"
0.1,1,3,5,1.0,100,0.7,"[0.6445119635396885, 0.6512623020967052, 0.6580976863753213]"
0.1,1,3,5,1.0,100,1.0,"[0.6456513482719332, 0.6474112109542148, 0.6606683804627249]"
0.1,1,3,5,1.0,200,0.7,"[0.63577668059248, 0.6478391099700471, 0.6503856041131105]"
0.1,1,3,5,1.0,200,1.0,"[0.6342575009494873, 0.6435601198117245, 0.6683804627249358]"
0.1,1,3,5,1.0,400,0.7,"[0.6342575009494873, 0.6422764227642277, 0.6555269922879178]"
0.1,1,3,5,1.0,400,1.0,"[0.6304595518420053, 0.6397090286692341, 0.6632390745501285]"
0.1,1,3,20,0.5,100,0.7,"[0.6498290922901633, 0.654257595207531, 0.6838046272493573]"
0.1,1,3,20,0.5,100,1.0,"[0.6521078617546525, 0.6559691912708601, 0.6529562982005142]"
0.1,1,3,20,0.5,200,0.7,"[0.6365362704139764, 0.6474112109542148, 0.6606683804627249]"
0.1,1,3,20,0.5,200,1.0,"[0.6361564755032283, 0.6486949080017116, 0.6323907455012854]"
0.1,1,3,20,0.5,400,0.7,"[0.6346372958602354, 0.6384253316217373, 0.6606683804627249]"
0.1,1,3,20,0.5,400,1.0,"[0.6221040638055451, 0.6435601198117245, 0.6401028277634961]"
0.1,1,3,20,1.0,100,0.7,"[0.6452715533611849, 0.6521181001283697, 0.6683804627249358]"
0.1,1,3,20,1.0,100,1.0,"[0.6437523737181922, 0.6529738981600343, 0.6606683804627249]"
0.1,1,3,20,1.0,200,0.7,"[0.6441321686289404, 0.6551133932391956, 0.6760925449871465]"
0.1,1,3,20,1.0,200,1.0,"[0.641473604253703, 0.6521181001283697, 0.6735218508997429]"
0.1,1,3,20,1.0,400,0.7,"[0.6384352449677174, 0.6499786050492083, 0.6786632390745502]"
0.1,1,3,20,1.0,400,1.0,"[0.6391948347892138, 0.646127513906718, 0.6735218508997429]"
0.1,1,6,0,0.5,100,0.7,"[0.6266616027345233, 0.6392811296534018, 0.6503856041131105]"
0.1,1,6,0,0.5,100,1.0,"[0.6236232434485378, 0.6358579375267437, 0.6298200514138818]"
0.1,1,6,0,0.5,200,0.7,"[0.6145081655905811, 0.6311510483525888, 0.6478149100257069]"
0.1,1,6,0,0.5,200,1.0,"[0.6171667299658185, 0.6260162601626016, 0.6349614395886889]"
0.1,1,6,0,0.5,400,0.7,"[0.6205848841625522, 0.6183140778776208, 0.6580976863753213]"
0.1,1,6,0,0.5,400,1.0,"[0.6175465248765667, 0.613607188703466, 0.6298200514138818]"
0.1,1,6,0,1.0,100,0.7,"[0.6323585263957463, 0.6397090286692341, 0.6555269922879178]"
0.1,1,6,0,1.0,100,1.0,"[0.6293201671097607, 0.6482670089858793, 0.6426735218508998]"
0.1,1,6,0,1.0,200,0.7,"[0.6342575009494873, 0.6397090286692341, 0.6529562982005142]"
0.1,1,6,0,1.0,200,1.0,"[0.6289403721990126, 0.6482670089858793, 0.6529562982005142]"
0.1,1,6,0,1.0,400,0.7,"[0.6342575009494873, 0.6397090286692341, 0.6529562982005142]"
0.1,1,6,0,1.0,400,1.0,"[0.6289403721990126, 0.6482670089858793, 0.6529562982005142]"
0.1,1,6,5,0.5,100,0.7,"[0.6304595518420053, 0.6504065040650406, 0.6375321336760925]"
0.1,1,6,5,0.5,100,1.0,"[0.6274211925560198, 0.6422764227642277, 0.6478149100257069]"
0.1,1,6,5,0.5,200,0.7,"[0.6114698063045955, 0.6392811296534018, 0.6195372750642674]"
0.1,1,6,5,0.5,200,1.0,"[0.6099506266616027, 0.6174582798459564, 0.6349614395886889]"
0.1,1,6,5,0.5,400,0.7,"[0.6072920622863653, 0.6251604621309371, 0.6426735218508998]"
0.1,1,6,5,0.5,400,1.0,"[0.6031143182681352, 0.6161745827984596, 0.6246786632390745]"
0.1,1,6,5,1.0,100,0.7,"[0.6232434485377896, 0.6439880188275567, 0.6786632390745502]"
0.1,1,6,5,1.0,100,1.0,"[0.6262818078237752, 0.637997432605905, 0.6529562982005142]"
0.1,1,6,5,1.0,200,0.7,"[0.6190657045195594, 0.6405648267008985, 0.6760925449871465]"
0.1,1,6,5,1.0,200,1.0,"[0.6236232434485378, 0.637997432605905, 0.6555269922879178]"
0.1,1,6,5,1.0,400,0.7,"[0.6190657045195594, 0.6405648267008985, 0.6760925449871465]"
0.1,1,6,5,1.0,400,1.0,"[0.6236232434485378, 0.637997432605905, 0.6555269922879178]"
0.1,1,6,20,0.5,100,0.7,"[0.6228636536270414, 0.6367137355584083, 0.6683804627249358]"
0.1,1,6,20,0.5,100,1.0,"[0.6327383213064945, 0.6358579375267437, 0.6529562982005142]"
0.1,1,6,20,0.5,200,0.7,"[0.6247626281807824, 0.6302952503209243, 0.6632390745501285]"
0.1,1,6,20,0.5,200,1.0,"[0.6255222180022788, 0.6320068463842533, 0.6401028277634961]"
0.1,1,6,20,0.5,400,0.7,"[0.6152677554120775, 0.6208814719726145, 0.6658097686375322]"
0.1,1,6,20,0.5,400,1.0,"[0.6179263197873148, 0.6230209670517758, 0.6426735218508998]"
0.1,1,6,20,1.0,100,0.7,"[0.633877706038739, 0.6448438168592212, 0.6606683804627249]"
0.1,1,6,20,1.0,100,1.0,"[0.63577668059248, 0.6384253316217373, 0.6735218508997429]"
0.1,1,6,20,1.0,200,0.7,"[0.6266616027345233, 0.6401369276850664, 0.6863753213367609]"
0.1,1,6,20,1.0,200,1.0,"[0.637675655146221, 0.6328626444159179, 0.6812339331619537]"
0.1,1,6,20,1.0,400,0.7,"[0.6266616027345233, 0.6401369276850664, 0.6863753213367609]"
0.1,1,6,20,1.0,400,1.0,"[0.637675655146221, 0.6328626444159179, 0.6812339331619537]"
0.1,1,10,0,0.5,100,0.7,"[0.6194454994303077, 0.6247325631151048, 0.6195372750642674]"
0.1,1,10,0,0.5,100,1.0,"[0.6171667299658185, 0.621737270004279, 0.6401028277634961]"
0.1,1,10,0,0.5,200,0.7,"[0.6194454994303077, 0.6230209670517758, 0.6272493573264781]"
0.1,1,10,0,0.5,200,1.0,"[0.610330421572351, 0.6225930680359435, 0.6580976863753213]"
0.1,1,10,0,0.5,400,0.7,"[0.6186859096088112, 0.6118955926401369, 0.6426735218508998]"
0.1,1,10,0,0.5,400,1.0,"[0.6160273452335738, 0.6170303808301241, 0.6555269922879178]"
0.1,1,10,0,1.0,100,0.7,"[0.6281807823775162, 0.6504065040650406, 0.6529562982005142]"
0.1,1,10,0,1.0,100,1.0,"[0.6285605772882643, 0.6272999572100985, 0.6478149100257069]"
0.1,1,10,0,1.0,200,0.7,"[0.6281807823775162, 0.6504065040650406, 0.6529562982005142]"
0.1,1,10,0,1.0,200,1.0,"[0.6285605772882643, 0.6272999572100985, 0.6478149100257069]"
0.1,1,10,0,1.0,400,0.7,"[0.6281807823775162, 0.6504065040650406, 0.6529562982005142]"
0.1,1,10,0,1.0,400,1.0,"[0.6285605772882643, 0.6272999572100985, 0.6478149100257069]"
0.1,1,10,5,0.5,100,0.7,"[0.6240030383592859, 0.6285836542575952, 0.6658097686375322]"
0.1,1,10,5,0.5,100,1.0,"[0.6091910368401063, 0.6290115532734275, 0.6066838046272494]"
0.1,1,10,5,0.5,200,0.7,"[0.6118496012153437, 0.6140350877192983, 0.6298200514138818]"
0.1,1,10,5,0.5,200,1.0,"[0.6156475503228257, 0.6281557552417629, 0.6349614395886889]"
0.1,1,10,5,0.5,400,0.7,"[0.6133687808583365, 0.6174582798459564, 0.6452442159383034]"
0.1,1,10,5,0.5,400,1.0,"[0.612229396126092, 0.6225930680359435, 0.6195372750642674]"
0.1,1,10,5,1.0,100,0.7,"[0.6289403721990126, 0.637997432605905, 0.6683804627249358]"
0.1,1,10,5,1.0,100,1.0,"[0.6236232434485378, 0.6384253316217373, 0.6503856041131105]"
0.1,1,10,5,1.0,200,0.7,"[0.6289403721990126, 0.637997432605905, 0.6683804627249358]"
0.1,1,10,5,1.0,200,1.0,"[0.6236232434485378, 0.6384253316217373, 0.6503856041131105]"
0.1,1,10,5,1.0,400,0.7,"[0.6289403721990126, 0.637997432605905, 0.6683804627249358]"
0.1,1,10,5,1.0,400,1.0,"[0.6236232434485378, 0.6384253316217373, 0.6503856041131105]"
